time,pm10 std,pm25 std,pm100 std,pm10 env,pm24 env,pm100 env,par03,par05,par10,par25,par50,par100,temperature,gas,humidity,pressure,altitude
Wed Feb 18 15:28:53 2026,0.9721102848988605,2.038415909458329,1.9697974563725724,0.9869038251309364,2.002531041649758,2.060712688371963,330.2139849043285,88.20987517084392,15.157402495686181,0.06648775032338786,0.0043333037707173625,0.0004399408217708379,23.19866361576611,111027.1519245362,35.335102742640565,1002.0690378018468,82.84856838264642
Wed Feb 18 15:28:54 2026,1.0102897200620378,2.026657904427204,1.9971637055443112,1.010327545378018,1.9964291719412184,2.0499577904765647,315.8191057184986,86.79316658436738,16.993237789815577,1.087544718086566,0.009338637486124256,-0.007515845487535373,23.25608267392809,110684.18191940877,35.01457838372555,1004.3316201606305,90.28003463435851
Wed Feb 18 15:28:55 2026,0.9859283379017753,2.0213054403857162,2.002947529705882,1.040052211248773,2.0322470396913963,1.9857217782684975,311.8386640072834,86.51904145748588,17.301351300016545,0.955196377172681,-0.009088678813708392,-0.01433062495284738,23.18539899707875,109233.47026858888,34.95920848263577,1003.467478778235,91.68502293209828
Wed Feb 18 15:28:56 2026,0.9936810811198116,2.021484606701589,2.0358381949409092,0.9993265188604521,2.0724370079003664,1.9658119003715007,312.1521400463212,86.52189727869093,16.923409793470512,0.9716247943227826,0.001409187403356711,0.011869170728262723,23.218986691941772,111701.65531299058,34.86862004859052,1002.9520423882907,70.99820415199336
Wed Feb 18 15:28:57 2026,0.9859685070665398,2.0008980724009144,1.9477341498832637,0.9871305359321659,1.9833390167665217,2.0057259510428147,310.9750633404914,83.32997495311945,17.15685770701536,1.0807711673463425,-0.04710683977273703,0.012961022134827214,23.263485814878607,112952.8824002291,34.534803948714185,1003.7112965309052,91.06265713013754
Wed Feb 18 15:28:58 2026,1.0473173465044214,1.9724403938529975,2.0496939185526344,1.0480389160784072,1.9572224512503142,1.9453732647822521,309.724964142076,83.04211697623491,16.746275838830552,1.1097162610132993,-0.011867692205529547,-0.02043884436028441,23.227617478750783,115036.15737495405,35.06815981165226,1004.5354887621883,69.5019178705964
Wed Feb 18 15:28:59 2026,1.0007323949067208,2.003819839562016,1.99635608733465,0.9648894740669961,1.9985355989198814,2.0115764364854765,311.6285309753466,83.4934155380034,17.004994946345818,1.0384909420284154,0.009549888693965424,0.022183322679677816,23.246211587116367,115082.04559908614,34.637925926461726,1004.0734724781817,88.06258256229609
Wed Feb 18 15:29:00 2026,0.974675034000412,1.9796144164021607,1.9878935182301516,0.9461635642903572,2.0844986036406845,1.9967275404014586,333.8743013511752,83.43846035073763,16.966226812824363,1.9468942764876394,-0.018051323673012775,0.00839993365909626,23.28109097180809,115185.23759277513,34.82151193599697,1002.6290738932333,88.41089212183252
Wed Feb 18 15:29:01 2026,1.0216886468839244,2.0328675256338316,1.9694242917539568,1.0121307175112644,1.9755832820303603,1.9866972862129564,331.5036819140229,82.78726776430155,17.070238399423648,2.1291660479749677,0.00201014028112357,0.019634765254862505,23.27401616488496,115013.89696111517,34.39490503825293,1004.3279614120794,61.95062627340869
Wed Feb 18 15:29:03 2026,0.9706658422554293,1.9967720463939744,1.9491353318778444,0.9886255585275944,2.054293951632511,1.951038085966769,334.0776671067557,82.63681481603768,16.91629681615955,1.9692329216824167,0.009499421519283725,-0.01759972932621451,23.272373834464034,116264.05182745498,34.45105633392121,1002.8831074489225,82.93703128326467
