time,pm10 std,pm25 std,pm100 std,pm10 env,pm24 env,pm100 env,par03,par05,par10,par25,par50,par100,temperature,gas,humidity,pressure,altitude
Wed Feb 18 15:33:03 2026,0,0,0,0,0,0,156,38,5,1,0,0,23.3442578125,139712,34.472626287648104,1003.2995615732981,83.17553600442209
Wed Feb 18 15:33:04 2026,0,0,0,0,0,0,156,38,5,1,0,0,23.36046875,143684,34.42243559772791,1003.2948950067887,83.2147001405068
Wed Feb 18 15:33:05 2026,0,0,0,0,0,0,156,38,5,1,0,0,23.37921875,146541,34.37249742165307,1003.2961458907542,83.20420208861327
Wed Feb 18 15:33:06 2026,0,0,0,0,0,0,153,38,5,1,0,0,23.3989453125,149514,34.35711797538259,1003.2972607985379,83.19484522665397
Wed Feb 18 15:33:07 2026,0,0,0,0,0,0,153,38,5,1,0,0,23.408515625,151694,34.29485561608413,1003.2973356069899,83.19421739712521
Wed Feb 18 15:33:08 2026,0,0,0,0,0,0,153,38,5,1,0,0,23.4157421875,154207,34.25535297220701,1003.2935538765522,83.22595559658774
Wed Feb 18 15:33:09 2026,0,0,0,0,0,0,168,43,5,1,0,0,23.420234375,155426,34.186918909468105,1003.2922382820664,83.23699675533206
Wed Feb 18 15:33:10 2026,0,0,0,0,0,0,168,43,5,1,0,0,23.4305859375,157924,34.10759409195549,1003.2935974687575,83.2255897481477
Wed Feb 18 15:33:11 2026,0,0,0,0,0,0,168,43,5,1,0,0,23.442109375,159347,34.022687478885494,1003.289918784604,83.25646322279808
Wed Feb 18 15:33:12 2026,0,1,1,0,1,1,153,44,8,1,0,0,23.45265625,161235,33.960646246784215,1003.293339694442,83.22775312436443
Wed Feb 18 15:33:13 2026,0,1,1,0,1,1,153,44,8,1,0,0,23.4630078125,163169,33.88715954945812,1003.2929560563863,83.23097281542965
Wed Feb 18 15:33:14 2026,0,1,1,0,1,1,153,44,8,1,0,0,23.4739453125,165304,33.84237705388866,1003.2952773453632,83.21149136038471
Wed Feb 18 15:33:15 2026,0,1,1,0,1,1,162,47,9,1,0,0,23.4815625,166236,33.76869156917556,1003.2921357494297,83.23785726347359
Wed Feb 18 15:33:16 2026,0,1,1,0,1,1,162,47,9,1,0,0,23.488203125,168292,33.6949507462032,1003.2891287312284,83.26309378302543
Wed Feb 18 15:33:17 2026,0,1,1,0,1,1,162,47,9,1,0,0,23.4942578125,170236,33.60404587881042,1003.2816745157083,83.32565384659893
Wed Feb 18 15:33:18 2026,0,1,1,0,1,1,168,49,9,1,0,0,23.496015625,171059,33.52993472123457,1003.2619267443896,83.49139031970448
Wed Feb 18 15:33:19 2026,0,1,1,0,1,1,168,49,9,1,0,0,23.496796875,171723,33.46147979321397,1003.2405723776594,83.67061338604702
Wed Feb 18 15:33:20 2026,0,1,1,0,1,1,168,49,9,1,0,0,23.4989453125,173577,33.376062908568144,1003.2162424760896,83.87481330482554
Wed Feb 18 15:33:21 2026,0,1,1,0,1,1,171,49,10,1,0,0,23.4993359375,174090,33.32475402771853,1003.1872793773189,84.11790469573458
Wed Feb 18 15:33:22 2026,0,1,1,0,1,1,171,49,10,1,0,0,23.4958203125,175645,33.2617025316039,1003.1588568519353,84.35646450230776
Wed Feb 18 15:33:23 2026,0,1,1,0,1,1,171,49,10,1,0,0,23.4925,177407,33.18729900350805,1003.1377218233583,84.53386144724364
Wed Feb 18 15:33:24 2026,0,1,1,0,1,1,168,49,11,1,0,0,23.4907421875,177943,33.12446797218254,1003.1121911424461,84.74815735314424
Wed Feb 18 15:33:25 2026,0,1,1,0,1,1,168,49,11,1,0,0,23.4909375,177052,33.073229561588974,1003.0846486913354,84.9793443300577
Wed Feb 18 15:33:26 2026,0,1,1,0,1,1,168,49,11,1,0,0,23.489765625,178122,33.021884844299265,1003.051374598598,85.25864865564002
Wed Feb 18 15:33:27 2026,0,1,1,0,1,1,159,46,10,1,0,0,23.4872265625,180117,32.9818149710198,1003.0106276356112,85.60069083025782
